origintime,longitude,latitude,altitude
2017-01-01 20:54:00,48.3161851121,-13.5377968827,637.776601396
2017-01-01 20:55:00,47.5349430684,-9.85957422584,636.878079061
2017-01-01 20:56:00,46.7652368056,-6.17906768376,636.110316268
2017-01-01 20:57:00,46.0025657965,-2.49694976981,635.480643356
2017-01-01 20:58:00,45.2426618776,1.18610960868,634.993967668
2017-01-01 20:59:00,44.481346512,4.86943979037,634.652709716
2017-01-01 21:00:00,43.7143942445,8.55236655601,634.456783567
2017-01-01 21:01:00,42.9373928783,12.234209081,634.403621847
2017-01-01 21:02:00,42.1455905065,15.9142758147,634.488244792
2017-01-01 21:03:00,41.3337179384,19.5918583485,634.703371872
2017-01-01 21:04:00,40.4957719787,23.2662221213,635.039573654
2017-01-01 21:05:00,39.6247397959,26.9365924455,635.485460749
2017-01-01 21:06:00,38.7122362872,30.602133751,636.027905983
2017-01-01 21:07:00,37.7480129081,34.2619189861,636.652295344
2017-01-01 21:08:00,36.7192747079,37.9148845441,637.342802763
2017-01-01 21:09:00,35.6097064305,41.5597634708,638.082683433
2017-01-01 21:10:00,34.3980477787,45.1949852103,638.854580187
2017-01-01 21:11:00,33.0559520677,48.8185222203,639.640837307
2017-01-01 21:12:00,31.5446719785,52.4276492718,640.423816228
2017-01-01 21:13:00,29.8097606532,56.0185536183,641.18620768
2017-01-01 21:14:00,27.7722870373,59.5856791482,641.911335087
2017-01-01 21:15:00,25.313672169,63.1205721509,642.583444311
2017-01-01 21:16:00,22.2483304769,66.6097399905,643.187975238
2017-01-01 21:17:00,18.271999891,70.030429633,643.711811086
2017-01-01 21:18:00,12.8603157521,73.3417250524,644.143501799
2017-01-01 21:19:00,5.06940767267,76.4644957909,644.473458338
2017-01-01 21:20:00,-6.79692354558,79.2348259451,644.694115178
2017-01-01 21:21:00,-25.2189600612,81.3101319562,644.800058824
2017-01-01 21:22:00,-50.6158773297,82.121433489,644.788120609
2017-01-01 21:23:00,-76.0052075553,81.3074832378,644.657432578
2017-01-01 21:24:00,-94.4150604389,79.2303975537,644.409445688
2017-01-01 21:25:00,-106.273029492,76.4589103668,644.047910094
2017-01-01 21:26:00,-114.059058532,73.3352167032,643.57881773
2017-01-01 21:27:00,-119.467873622,70.0230330448,643.010307886
2017-01-01 21:28:00,-123.442440859,66.6014024998,642.352536993
2017-01-01 21:29:00,-126.506649463,63.1112026482,641.617514292
2017-01-01 21:30:00,-128.96450986,59.5751695507,640.818905566
2017-01-01 21:31:00,-131.001468788,56.0067890509,639.97180762
2017-01-01 21:32:00,-132.736024977,52.414513379,639.092496689
2017-01-01 21:33:00,-134.24706112,48.803900239,638.198154404
2017-01-01 21:34:00,-135.58899386,45.1787659436,637.306575467
2017-01-01 21:35:00,-136.800551114,41.5418406854,636.435861554
2017-01-01 21:36:00,-137.910066869,37.8951580483,635.604106376
2017-01-01 21:37:00,-138.93879307,34.2402955143,634.829077154
2017-01-01 21:38:00,-139.90303954,30.5785277215,634.127897976
2017-01-01 21:39:00,-140.815597858,26.9109266241,633.516740653
2017-01-01 21:40:00,-141.686714723,23.238428209,633.010528751
2017-01-01 21:41:00,-142.524774592,19.5618774975,632.622660341
2017-01-01 21:42:00,-143.336790663,15.8820590768,632.364754834
2017-01-01 21:43:00,-144.128767417,12.1997177872,632.246428882
2017-01-01 21:44:00,-144.905976225,8.51557262511,632.275105868
2017-01-01 21:45:00,-145.673172115,4.83032596722,632.455862885
2017-01-01 21:46:00,-146.434771446,1.14466963165,632.791318384
2017-01-01 21:47:00,-147.195005045,-2.54071106994,633.281562866
2017-01-01 21:48:00,-147.958058277,-6.22513434781,633.924134099
2017-01-01 21:49:00,-148.728207933,-9.90791918555,634.714037415
2017-01-01 21:50:00,-149.509965443,-13.5883820226,635.643810704
2017-01-01 21:51:00,-150.308236673,-17.2658320136,636.703632773
2017-01-01 21:52:00,-151.128510589,-20.9395638708,637.881472875
2017-01-01 21:53:00,-151.977092747,-24.6088470449,639.163278374
2017-01-01 21:54:00,-152.861405651,-28.2729095762,640.533196801
2017-01-01 21:55:00,-153.790387704,-31.9309142592,641.973827925
2017-01-01 21:56:00,-154.775038139,-35.58192365,643.466500984
2017-01-01 21:57:00,-155.829180725,-39.2248486006,644.991571858
2017-01-01 21:58:00,-156.970561341,-42.8583719047,646.528734742
2017-01-01 21:59:00,-158.222466742,-46.480833277,648.057342748
2017-01-01 22:00:00,-159.616178812,-50.0900523154,649.556731943
2017-01-01 22:01:00,-161.194809581,-53.6830483867,651.006543398
2017-01-01 22:02:00,-163.019498038,-57.2555821898,652.387038096
2017-01-01 22:03:00,-165.179804817,-60.8013746307,653.679399812
2017-01-01 22:04:00,-167.811887516,-64.3107112579,654.866021471
2017-01-01 22:05:00,-171.13173779,-67.7678075691,655.930770877
2017-01-01 22:06:00,-175.4987244,-71.1455119366,656.859232159
2017-01-01 22:07:00,178.459071276,-74.3939074917,657.638919732
2017-01-01 22:08:00,169.604542771,-77.414276085,658.259462024
2017-01-01 22:09:00,155.956947702,-79.9996540356,658.712752718
2017-01-01 22:10:00,135.1544296,-81.732958585,658.993067672
2017-01-01 22:11:00,108.796208076,-82.0377879321,659.097146159
2017-01-01 22:12:00,85.3069823362,-80.7716863525,659.02423551
2017-01-01 22:13:00,69.2282018584,-78.4394507919,658.77609866
2017-01-01 22:14:00,58.8814715324,-75.5477054874,658.356984544
2017-01-01 22:15:00,51.9683500282,-72.3688277899,657.773561694
2017-01-01 22:16:00,47.0746300975,-69.0320907446,657.03481586
2017-01-01 22:17:00,43.4196327278,-65.6012039906,656.15191286
2017-01-01 22:18:00,40.5638946871,-62.1099047853,655.138028347
2017-01-01 22:19:00,38.2481157861,-58.5773484631,654.008146611
2017-01-01 22:20:00,36.311614257,-55.0150879895,652.778830996
2017-01-01 22:21:00,34.6502822819,-51.4304600962,651.467968967
2017-01-01 22:22:00,33.1939792694,-47.8283390616,650.094495313
2017-01-01 22:23:00,31.8938120356,-44.2120993856,648.678097412
2017-01-01 22:24:00,30.7146640258,-40.5841714243,647.238906897
2017-01-01 22:25:00,29.630633303,-36.9463761366,645.797182434
2017-01-01 22:26:00,28.6221478428,-33.3001341785,644.37298863
2017-01-01 22:27:00,27.674083381,-29.6466004774,642.985876364
2017-01-01 22:28:00,26.7744999211,-25.9867529342,641.654569958
2017-01-01 22:29:00,25.9137708699,-22.3214519353,640.396666694
2017-01-01 22:30:00,25.0839674132,-18.6514807362,639.228354104
2017-01-01 22:31:00,24.2784121835,-14.9775729938,638.164150296
2017-01-01 22:32:00,23.4913468457,-11.3004314939,637.21667226
2017-01-01 22:33:00,22.7176769315,-7.62074078027,636.396436672
2017-01-01 22:34:00,21.9527688304,-3.93917556844,635.711697116
2017-01-01 22:35:00,21.192281049,-0.256406320719,635.168321029
2017-01-01 22:36:00,20.4320163484,3.42689694978,634.769708825
2017-01-01 22:37:00,19.6677839179,7.11006175372,634.516756864
2017-01-01 22:38:00,18.8952619621,10.7924102685,634.407864989
2017-01-01 22:39:00,18.1098511284,14.4732557422,634.438988445
2017-01-01 22:40:00,17.3065080991,18.1518972718,634.603733051
2017-01-01 22:41:00,16.4795462017,21.8276119036,634.893491639
2017-01-01 22:42:00,15.6223856557,25.4996427038,635.29761888
2017-01-01 22:43:00,14.7272290713,29.1671809601,635.803640947
2017-01-01 22:44:00,13.7846267162,32.8293398847,636.397495747
2017-01-01 22:45:00,12.7828780822,36.4851158982,637.063798976
2017-01-01 22:46:00,11.7071868915,40.1333314379,637.78613082
2017-01-01 22:47:00,10.5384373918,43.7725496111,638.547337874
2017-01-01 22:48:00,9.25137494314,47.4009446881,639.329844714
2017-01-01 22:49:00,7.8118231321,51.0161010301,640.115969504
2017-01-01 22:50:00,6.17229247878,54.6146916779,640.888238167
2017-01-01 22:51:00,4.26480648736,58.1919460403,641.629691809
2017-01-01 22:52:00,1.98871870371,61.7407302605,642.32418237
2017-01-01 22:53:00,-0.810882371339,65.2498775782,642.956651829
2017-01-01 22:54:00,-4.38324016313,68.7009771867,643.513390704
2017-01-01 22:55:00,-9.14954997838,72.0617821685,643.98227199
2017-01-01 22:56:00,-15.8567567163,75.2717201394,644.352957204
2017-01-01 22:57:00,-25.8624156251,78.2083504127,644.617071618
2017-01-01 22:58:00,-41.4241271973,80.6129352543,644.768346312
2017-01-01 22:59:00,-64.4618133728,81.9920030936,644.802725139
2017-01-01 23:00:00,-91.0372369495,81.8104192207,644.718435172
2017-01-01 23:01:00,-112.468241868,80.1540200396,644.516019729
2017-01-01 23:02:00,-126.588537882,77.5999009047,644.198333496
2017-01-01 23:03:00,-135.71379552,74.5874071451,643.770499823
2017-01-01 23:04:00,-141.908284744,71.3363985647,643.239830675
2017-01-01 23:05:00,-146.364824822,67.9512744007,642.615710258
2017-01-01 23:06:00,-149.740196317,64.4844852845,641.909443815
2017-01-01 23:07:00,-152.408390097,60.9644056632,641.134073572
2017-01-01 23:08:00,-154.593157709,57.4074662781,640.304164325
2017-01-01 23:09:00,-156.434985833,53.8237551869,639.435561642
2017-01-01 23:10:00,-158.025968297,50.2197867659,638.545126156
2017-01-01 23:11:00,-159.428791,46.5999607021,637.650447879
2017-01-01 23:12:00,-160.687546435,42.9673749029,636.769544933
2017-01-01 23:13:00,-161.834158267,39.3243006781,635.920551467
2017-01-01 23:14:00,-162.892345154,35.6724720403,635.121399891
2017-01-01 23:15:00,-163.880150599,32.0132679299,634.389502831
2017-01-01 23:16:00,-164.811607569,28.3478302216,633.741440382
2017-01-01 23:17:00,-165.697864715,24.6771418021,633.192658304
2017-01-01 23:18:00,-166.547968419,21.0020790192,632.757182795
2017-01-01 23:19:00,-167.369419715,17.3234472134,632.447357282
2017-01-01 23:20:00,-168.168581228,13.6420048268,632.273606373
2017-01-01 23:21:00,-168.950982867,9.95847966923,632.244231696
2017-01-01 23:22:00,-169.721558914,6.27357976742,632.365243785
2017-01-01 23:23:00,-170.484839043,2.58800051168,632.640233476
2017-01-01 23:24:00,-171.245109565,-1.09757062679,633.070285522
2017-01-01 23:25:00,-172.006557379,-4.78245079637,633.653936262
2017-01-01 23:26:00,-172.773406979,-8.46595901986,634.387176267
2017-01-01 23:27:00,-173.550060032,-12.1474131968,635.263497942
2017-01-01 23:28:00,-174.341247369,-15.8261260289,636.273987126
2017-01-01 23:29:00,-175.152204677,-19.5013989401,637.407456824
2017-01-01 23:30:00,-175.988886222,-23.1725128622,638.650620352
2017-01-01 23:31:00,-176.858235871,-26.8387144086,639.988300424
2017-01-01 23:32:00,-177.768542818,-30.4991953878,641.403670023
2017-01-01 23:33:00,-178.729922361,-34.153062692,642.878520394
2017-01-01 23:34:00,-179.75498305,-37.7992940757,644.393551056
2017-01-01 23:35:00,179.140223938,-41.4366728276,645.928676448
2017-01-01 23:36:00,177.934818931,-45.0636900174,647.463343712
2017-01-01 23:37:00,176.601015752,-48.6783954103,648.976856033
2017-01-01 23:38:00,175.100913935,-52.2781642819,650.448696104
2017-01-01 23:39:00,173.381385231,-55.8593210853,651.858844429
2017-01-01 23:40:00,171.365624969,-59.4165087722,653.188087475
2017-01-01 23:41:00,168.938624529,-62.9415837263,654.418311009
2017-01-01 23:42:00,165.921074181,-66.4215760208,655.532774372
2017-01-01 23:43:00,162.020305253,-69.8346917392,656.51636184
2017-01-01 23:44:00,156.734393798,-73.1419378474,657.355807699
2017-01-01 23:45:00,149.163715837,-76.268381602,658.03989211
2017-01-01 23:46:00,137.690022115,-79.0597370183,658.559605316
2017-01-01 23:47:00,119.880409772,-81.1931480529,658.908278184
2017-01-01 23:48:00,94.9605552623,-82.1163371286,659.081677562
2017-01-01 23:49:00,69.3197006736,-81.4293645099,659.078065329
2017-01-01 23:50:00,50.3460606761,-79.4418416942,658.898220503
2017-01-01 23:51:00,38.06891651,-76.7250968185,658.545424165
2017-01-01 23:52:00,30.0271224726,-73.6376741874,658.025407401
2017-01-01 23:53:00,24.462495863,-70.3526691708,657.346262886
2017-01-01 23:54:00,20.3888306491,-66.9534618795,656.518321179
2017-01-01 23:55:00,17.25851529,-63.4829506963,655.553993222
2017-01-01 23:56:00,14.7546390065,-59.9648602106,654.467580983
2017-01-01 23:57:00,12.6844826452,-56.4131808438,653.275058661
2017-01-01 23:58:00,10.9252611717,-52.8366274698,651.993827288
2017-01-01 23:59:00,9.39545478123,-49.240891972,650.64244605
2017-01-02 00:00:00,8.03896052372,-45.6298530367,649.240344088
